region,anzsic_descriptor,anzsic_descriptor2,category,gas,units,magnitude,year,data_val
Marlborough,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,497.5
Marlborough,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,507.11
Marlborough,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,533.34
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,92.93
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,94
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,82.36
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,70.5
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,77.67
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,110.78
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,109.83
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,120.52
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,116.81
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,82.79
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,74.61
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,90.71
Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,80.49
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2388.65
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2439.06
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,2371.35
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,2246.42
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,2247.31
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,2279.17
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,2284.8
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,2075.04
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,2223.9
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2287.87
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,2237.21
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,2209.28
Northland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,2111.96
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,3663.5
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,3499.08
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,3570.95
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,3568.06
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,3699.42
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,3881.55
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,3930.32
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,4039.12
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,3979.8
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,3633.84
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,3638.62
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,3874.24
Otago,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,4001.34
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,4397.34
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,4246.72
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,4455.9
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,4473.23
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,4407.65
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,4709.23
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,4550.21
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,4891.43
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,4905.29
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,4744.17
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,4727.08
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,4578.65
Southland,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,4487.51
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,3259.28
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,3239.94
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,3225.52
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,3532.15
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,3376.88
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,3102.16
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,3037.65
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,3163.69
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,3191.09
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2966.65
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,3152.44
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,2946.74
Taranaki,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,3080.21
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,541.47
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,538.64
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,596.19
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,525.24
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,517.11
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,520.58
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,554.09
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,520.79
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,572.24
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,461.19
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,484.75
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,501.31
Tasman,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,478.76
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,634.4
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,632.64
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,678.55
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,595.74
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,594.77
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,631.36
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,663.92
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,641.31
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,689.06
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,543.98
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,559.36
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,592.02
Tasman/Nelson,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,559.25
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,8202.17
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,7868.38
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,8097.22
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,8095.44
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,8222.26
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,8418.16
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,8562.62
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,8646.25
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,8223.63
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,8383.39
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,8400.29
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,8538.92
Waikato,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,8662.29
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,1293.67
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,1285.69
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,1211.06
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,1211.09
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,1312.86
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,1287.33
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,1249.26
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,1243.29
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,1185.11
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1146.63
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1199.19
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1144.39
Wellington,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,1208.5
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,1069.34
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,1148.12
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,1299.72
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,1311.52
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,1292.62
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,1103.9
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,1051.35
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,1114.63
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,1061.31
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1079.25
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1049.89
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1082.85
West Coast,Primary industries,Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,1125.04
Nelson,"Services excluding transport, postal, and warehousing",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,33.18
Nelson,"Services excluding transport, postal, and warehousing",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,35.22
Nelson,"Services excluding transport, postal, and warehousing",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,34.53
Nelson,"Services excluding transport, postal, and warehousing",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,35.89
Nelson,"Services excluding transport, postal, and warehousing",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,34.95
Nelson,"Services excluding transport, postal, and warehousing",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,33.35
Nelson,"Services excluding transport, postal, and warehousing",Total,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,32.41
